Location,Latitude,Longitude,Year,Magnitude
Tamil Nadu,13.0827,80.2707,2011,1.4
Odisha,20.9517,85.0985,2017,3.9
Tamil Nadu,13.0827,80.2707,2011,6.6
Uttar Pradesh,26.8467,80.9462,2006,7.1
Punjab,31.1471,75.3412,2017,3.4
Andhra Pradesh,15.9129,79.74,2013,6.8
Uttar Pradesh,26.8467,80.9462,2010,4.3
Karnataka,15.3173,75.7139,2011,8.5
West Bengal,22.9868,87.855,2006,9.3
Kerala,10.8505,76.2711,2024,4.1
Punjab,31.1471,75.3412,2008,5.7
Assam,26.2006,92.9376,2009,7.5
Himachal Pradesh,31.1048,77.1734,2017,7.3
Punjab,31.1471,75.3412,2012,5.2
Assam,26.2006,92.9376,2024,8.1
Gujarat,22.2587,71.1924,2020,6.6
West Bengal,22.9868,87.855,2006,6.6
Odisha,20.9517,85.0985,2013,1.2
Rajasthan,27.0238,74.2179,2017,2.7
Chhattisgarh,21.2787,81.8661,2020,8.8
Himachal Pradesh,31.1048,77.1734,2013,2.3
Uttarakhand,30.0668,79.0193,2015,8.1
Madhya Pradesh,23.2599,77.4126,2024,5.5
Jharkhand,23.6102,85.2799,2018,4.1
Chhattisgarh,21.2787,81.8661,2012,4.7
Andhra Pradesh,15.9129,79.74,2004,9.3
Uttarakhand,30.0668,79.0193,2023,7.4
Uttarakhand,30.0668,79.0193,2011,8.9
Andhra Pradesh,15.9129,79.74,2022,4.0
Assam,26.2006,92.9376,2014,8.3
Madhya Pradesh,23.2599,77.4126,2023,7.9
Odisha,20.9517,85.0985,2004,6.6
Karnataka,15.3173,75.7139,2023,4.8
Punjab,31.1471,75.3412,2011,8.6
Jharkhand,23.6102,85.2799,2009,1.4
Kerala,10.8505,76.2711,2008,8.0
Bihar,25.0961,85.3131,2019,1.4
Tamil Nadu,13.0827,80.2707,2009,1.8
West Bengal,22.9868,87.855,2017,1.7
Assam,26.2006,92.9376,2012,3.8
Odisha,20.9517,85.0985,2020,8.1
Rajasthan,27.0238,74.2179,2016,2.4
West Bengal,22.9868,87.855,2004,1.7
Bihar,25.0961,85.3131,2014,2.0
Kerala,10.8505,76.2711,2005,5.8
Uttar Pradesh,26.8467,80.9462,2015,2.6
Maharashtra,19.7515,75.7139,2011,7.4
Bihar,25.0961,85.3131,2012,9.8
West Bengal,22.9868,87.855,2018,7.3
Karnataka,15.3173,75.7139,2004,5.0
Bihar,25.0961,85.3131,2004,7.5
Uttarakhand,30.0668,79.0193,2013,4.3
Odisha,20.9517,85.0985,2013,8.7
Bihar,25.0961,85.3131,2019,8.9
Himachal Pradesh,31.1048,77.1734,2023,1.2
Karnataka,15.3173,75.7139,2018,8.3
Karnataka,15.3173,75.7139,2005,9.4
Tamil Nadu,13.0827,80.2707,2004,1.8
Assam,26.2006,92.9376,2015,5.7
Bihar,25.0961,85.3131,2009,9.1
Rajasthan,27.0238,74.2179,2019,9.2
Gujarat,22.2587,71.1924,2019,7.7
Assam,26.2006,92.9376,2012,3.9
Maharashtra,19.7515,75.7139,2012,5.9
Chhattisgarh,21.2787,81.8661,2016,4.4
Gujarat,22.2587,71.1924,2024,8.8
Rajasthan,27.0238,74.2179,2007,7.9
Jharkhand,23.6102,85.2799,2017,3.2
Punjab,31.1471,75.3412,2024,5.5
Uttarakhand,30.0668,79.0193,2010,9.3
Karnataka,15.3173,75.7139,2020,8.6
Tamil Nadu,13.0827,80.2707,2004,2.3
Kerala,10.8505,76.2711,2019,4.4
Uttar Pradesh,26.8467,80.9462,2009,1.2
Uttarakhand,30.0668,79.0193,2019,1.4
Uttarakhand,30.0668,79.0193,2023,6.4
Tamil Nadu,13.0827,80.2707,2008,4.4
Uttarakhand,30.0668,79.0193,2020,2.0
Himachal Pradesh,31.1048,77.1734,2008,7.6
Karnataka,15.3173,75.7139,2009,1.8
Gujarat,22.2587,71.1924,2017,2.4
Karnataka,15.3173,75.7139,2004,9.8
Maharashtra,19.7515,75.7139,2023,8.3
Rajasthan,27.0238,74.2179,2009,9.2
Tamil Nadu,13.0827,80.2707,2009,7.9
Jharkhand,23.6102,85.2799,2012,8.8
Uttarakhand,30.0668,79.0193,2023,1.3
Madhya Pradesh,23.2599,77.4126,2014,3.8
West Bengal,22.9868,87.855,2019,8.5
Punjab,31.1471,75.3412,2024,2.9
Karnataka,15.3173,75.7139,2004,3.7
Andhra Pradesh,15.9129,79.74,2009,4.0
Bihar,25.0961,85.3131,2022,1.4
Odisha,20.9517,85.0985,2015,7.3
Bihar,25.0961,85.3131,2010,4.9
Odisha,20.9517,85.0985,2016,6.9
Himachal Pradesh,31.1048,77.1734,2019,1.9
Gujarat,22.2587,71.1924,2020,4.2
Gujarat,22.2587,71.1924,2005,7.5
Rajasthan,27.0238,74.2179,2019,2.9
Maharashtra,19.7515,75.7139,2020,6.9
Gujarat,22.2587,71.1924,2019,9.5
Gujarat,22.2587,71.1924,2008,9.6
Gujarat,22.2587,71.1924,2022,6.0
Punjab,31.1471,75.3412,2021,3.7
Odisha,20.9517,85.0985,2016,5.4
Assam,26.2006,92.9376,2009,6.4
Odisha,20.9517,85.0985,2005,5.4
Andhra Pradesh,15.9129,79.74,2007,4.7
Madhya Pradesh,23.2599,77.4126,2017,2.6
Assam,26.2006,92.9376,2011,5.1
Andhra Pradesh,15.9129,79.74,2009,3.3
Himachal Pradesh,31.1048,77.1734,2007,1.3
Tamil Nadu,13.0827,80.2707,2024,8.5
Himachal Pradesh,31.1048,77.1734,2010,3.3
West Bengal,22.9868,87.855,2024,1.1
Chhattisgarh,21.2787,81.8661,2023,1.8
Bihar,25.0961,85.3131,2004,8.4
Rajasthan,27.0238,74.2179,2006,8.6
Uttarakhand,30.0668,79.0193,2015,1.3
Karnataka,15.3173,75.7139,2015,7.9
Uttarakhand,30.0668,79.0193,2016,1.1
Bihar,25.0961,85.3131,2021,2.0
Assam,26.2006,92.9376,2019,9.7
Jharkhand,23.6102,85.2799,2023,6.7
Rajasthan,27.0238,74.2179,2006,1.4
Chhattisgarh,21.2787,81.8661,2018,8.3
Andhra Pradesh,15.9129,79.74,2014,2.4
Gujarat,22.2587,71.1924,2010,8.9
Kerala,10.8505,76.2711,2016,2.8
Rajasthan,27.0238,74.2179,2020,1.9
Andhra Pradesh,15.9129,79.74,2008,5.9
Odisha,20.9517,85.0985,2015,5.3
Madhya Pradesh,23.2599,77.4126,2011,5.4
Tamil Nadu,13.0827,80.2707,2017,2.5
Rajasthan,27.0238,74.2179,2014,7.3
Andhra Pradesh,15.9129,79.74,2013,8.6
West Bengal,22.9868,87.855,2006,3.6
Andhra Pradesh,15.9129,79.74,2016,1.9
Assam,26.2006,92.9376,2015,2.3
Himachal Pradesh,31.1048,77.1734,2011,4.9
Jharkhand,23.6102,85.2799,2004,8.5
West Bengal,22.9868,87.855,2020,7.4
Rajasthan,27.0238,74.2179,2014,7.5
Uttar Pradesh,26.8467,80.9462,2017,3.5
Punjab,31.1471,75.3412,2015,6.3
Kerala,10.8505,76.2711,2016,3.8
Karnataka,15.3173,75.7139,2006,2.1
West Bengal,22.9868,87.855,2018,2.8
Punjab,31.1471,75.3412,2018,4.9
Odisha,20.9517,85.0985,2008,9.6
Gujarat,22.2587,71.1924,2004,5.2
Punjab,31.1471,75.3412,2013,5.9
Gujarat,22.2587,71.1924,2017,6.4
Bihar,25.0961,85.3131,2017,5.7
Andhra Pradesh,15.9129,79.74,2009,5.1
Assam,26.2006,92.9376,2008,9.2
Madhya Pradesh,23.2599,77.4126,2012,8.6
Himachal Pradesh,31.1048,77.1734,2005,2.7
Andhra Pradesh,15.9129,79.74,2008,5.3
Gujarat,22.2587,71.1924,2017,5.5
Maharashtra,19.7515,75.7139,2022,1.9
Karnataka,15.3173,75.7139,2018,2.2
Himachal Pradesh,31.1048,77.1734,2014,5.2
Assam,26.2006,92.9376,2012,9.9
Gujarat,22.2587,71.1924,2016,6.0
Gujarat,22.2587,71.1924,2006,1.3
Kerala,10.8505,76.2711,2006,9.0
West Bengal,22.9868,87.855,2005,1.7
Gujarat,22.2587,71.1924,2017,10.0
Jharkhand,23.6102,85.2799,2021,7.6
Madhya Pradesh,23.2599,77.4126,2017,9.9
Jharkhand,23.6102,85.2799,2016,7.5
Madhya Pradesh,23.2599,77.4126,2016,5.4
Tamil Nadu,13.0827,80.2707,2016,1.5
Maharashtra,19.7515,75.7139,2004,9.2
Andhra Pradesh,15.9129,79.74,2008,4.5
Chhattisgarh,21.2787,81.8661,2018,8.3
Rajasthan,27.0238,74.2179,2015,4.7
Kerala,10.8505,76.2711,2020,1.9
Uttar Pradesh,26.8467,80.9462,2024,7.7
Tamil Nadu,13.0827,80.2707,2014,5.8
Rajasthan,27.0238,74.2179,2009,2.4
Kerala,10.8505,76.2711,2008,7.9
Uttarakhand,30.0668,79.0193,2006,4.0
Andhra Pradesh,15.9129,79.74,2013,9.0
Tamil Nadu,13.0827,80.2707,2015,4.7
Tamil Nadu,13.0827,80.2707,2016,9.9
Rajasthan,27.0238,74.2179,2004,7.1
Karnataka,15.3173,75.7139,2012,4.3
Madhya Pradesh,23.2599,77.4126,2009,1.3
Chhattisgarh,21.2787,81.8661,2005,2.1
Odisha,20.9517,85.0985,2024,7.1
Gujarat,22.2587,71.1924,2004,7.0
Odisha,20.9517,85.0985,2015,3.0
West Bengal,22.9868,87.855,2015,3.1
Bihar,25.0961,85.3131,2022,2.3
Uttar Pradesh,26.8467,80.9462,2023,2.2
Rajasthan,27.0238,74.2179,2024,4.4
Kerala,10.8505,76.2711,2019,8.7
Gujarat,22.2587,71.1924,2016,6.5
Andhra Pradesh,15.9129,79.74,2009,2.6
Chhattisgarh,21.2787,81.8661,2005,5.6
West Bengal,22.9868,87.855,2020,9.7
Tamil Nadu,13.0827,80.2707,2005,5.7
Rajasthan,27.0238,74.2179,2004,9.9
Gujarat,22.2587,71.1924,2004,7.7
Chhattisgarh,21.2787,81.8661,2020,1.2
Chhattisgarh,21.2787,81.8661,2012,4.3
Karnataka,15.3173,75.7139,2010,3.3
Uttar Pradesh,26.8467,80.9462,2023,1.9
Bihar,25.0961,85.3131,2004,1.5
Andhra Pradesh,15.9129,79.74,2023,7.0
Punjab,31.1471,75.3412,2017,7.6
Maharashtra,19.7515,75.7139,2004,9.9
Maharashtra,19.7515,75.7139,2023,3.0
Madhya Pradesh,23.2599,77.4126,2023,9.5
Chhattisgarh,21.2787,81.8661,2009,6.9
Assam,26.2006,92.9376,2019,7.9
Jharkhand,23.6102,85.2799,2022,7.8
Madhya Pradesh,23.2599,77.4126,2008,2.6
Odisha,20.9517,85.0985,2020,2.1
Karnataka,15.3173,75.7139,2008,3.2
Kerala,10.8505,76.2711,2023,1.5
Rajasthan,27.0238,74.2179,2007,2.4
Punjab,31.1471,75.3412,2004,5.0
Madhya Pradesh,23.2599,77.4126,2011,8.9
Odisha,20.9517,85.0985,2009,4.9
Uttar Pradesh,26.8467,80.9462,2004,4.9
Rajasthan,27.0238,74.2179,2022,4.7
Himachal Pradesh,31.1048,77.1734,2022,9.7
Madhya Pradesh,23.2599,77.4126,2019,1.3
Karnataka,15.3173,75.7139,2004,9.5
Karnataka,15.3173,75.7139,2024,4.3
Punjab,31.1471,75.3412,2022,7.0
West Bengal,22.9868,87.855,2019,1.5
West Bengal,22.9868,87.855,2009,5.1
Bihar,25.0961,85.3131,2024,7.9
Rajasthan,27.0238,74.2179,2010,2.5
Bihar,25.0961,85.3131,2022,6.3
Rajasthan,27.0238,74.2179,2008,4.2
Bihar,25.0961,85.3131,2010,9.7
Uttar Pradesh,26.8467,80.9462,2015,5.7
Kerala,10.8505,76.2711,2005,5.8
Tamil Nadu,13.0827,80.2707,2022,9.1
Uttar Pradesh,26.8467,80.9462,2004,7.9
Gujarat,22.2587,71.1924,2005,7.3
Maharashtra,19.7515,75.7139,2017,9.7
Assam,26.2006,92.9376,2015,1.9
Rajasthan,27.0238,74.2179,2013,5.1
Andhra Pradesh,15.9129,79.74,2020,3.1
Maharashtra,19.7515,75.7139,2018,9.8
Odisha,20.9517,85.0985,2014,5.7
West Bengal,22.9868,87.855,2010,9.0
Uttarakhand,30.0668,79.0193,2024,8.5
Odisha,20.9517,85.0985,2023,5.1
Bihar,25.0961,85.3131,2011,4.1
Uttar Pradesh,26.8467,80.9462,2023,7.5
Uttar Pradesh,26.8467,80.9462,2020,4.3
Punjab,31.1471,75.3412,2008,8.9
Tamil Nadu,13.0827,80.2707,2008,7.2
Himachal Pradesh,31.1048,77.1734,2013,9.6
Assam,26.2006,92.9376,2024,1.6
Gujarat,22.2587,71.1924,2017,9.6
Tamil Nadu,13.0827,80.2707,2006,6.7
Madhya Pradesh,23.2599,77.4126,2008,8.6
Maharashtra,19.7515,75.7139,2004,3.1
Himachal Pradesh,31.1048,77.1734,2016,8.9
West Bengal,22.9868,87.855,2013,4.0
Bihar,25.0961,85.3131,2012,6.9
Uttarakhand,30.0668,79.0193,2007,5.0
Tamil Nadu,13.0827,80.2707,2012,6.8
West Bengal,22.9868,87.855,2021,4.3
Chhattisgarh,21.2787,81.8661,2009,8.3
Karnataka,15.3173,75.7139,2022,1.8
Bihar,25.0961,85.3131,2023,6.1
Kerala,10.8505,76.2711,2014,3.5
Karnataka,15.3173,75.7139,2004,4.3
Madhya Pradesh,23.2599,77.4126,2010,8.6
Madhya Pradesh,23.2599,77.4126,2023,6.1
Chhattisgarh,21.2787,81.8661,2015,2.9
Assam,26.2006,92.9376,2004,9.8
Bihar,25.0961,85.3131,2022,4.6
Uttar Pradesh,26.8467,80.9462,2012,6.5
Bihar,25.0961,85.3131,2016,6.4
Punjab,31.1471,75.3412,2014,5.9
Maharashtra,19.7515,75.7139,2004,6.6
Tamil Nadu,13.0827,80.2707,2010,9.9
Madhya Pradesh,23.2599,77.4126,2018,5.8
Andhra Pradesh,15.9129,79.74,2019,7.1
Assam,26.2006,92.9376,2013,9.5
Punjab,31.1471,75.3412,2005,4.4
Himachal Pradesh,31.1048,77.1734,2004,10.0
Tamil Nadu,13.0827,80.2707,2005,4.5
Madhya Pradesh,23.2599,77.4126,2022,4.9
Kerala,10.8505,76.2711,2015,4.4
Rajasthan,27.0238,74.2179,2023,7.2
Bihar,25.0961,85.3131,2011,6.7
Uttar Pradesh,26.8467,80.9462,2006,4.9
Madhya Pradesh,23.2599,77.4126,2018,5.0
Kerala,10.8505,76.2711,2021,4.9
Jharkhand,23.6102,85.2799,2023,1.3
Maharashtra,19.7515,75.7139,2022,7.5
Rajasthan,27.0238,74.2179,2013,8.3
Punjab,31.1471,75.3412,2004,5.0
Chhattisgarh,21.2787,81.8661,2017,1.2
Maharashtra,19.7515,75.7139,2022,9.7
Chhattisgarh,21.2787,81.8661,2023,6.5
Gujarat,22.2587,71.1924,2005,9.3
Maharashtra,19.7515,75.7139,2020,9.1
Uttar Pradesh,26.8467,80.9462,2020,5.8
Tamil Nadu,13.0827,80.2707,2008,4.8
Gujarat,22.2587,71.1924,2018,5.5
Jharkhand,23.6102,85.2799,2008,8.9
West Bengal,22.9868,87.855,2013,6.8
Chhattisgarh,21.2787,81.8661,2008,1.7
Jharkhand,23.6102,85.2799,2006,3.4
Uttar Pradesh,26.8467,80.9462,2023,1.8
Maharashtra,19.7515,75.7139,2005,1.6
Punjab,31.1471,75.3412,2009,7.6
Rajasthan,27.0238,74.2179,2017,2.7
Andhra Pradesh,15.9129,79.74,2015,5.1
Madhya Pradesh,23.2599,77.4126,2006,5.2
Rajasthan,27.0238,74.2179,2018,5.4
Jharkhand,23.6102,85.2799,2011,6.7
Chhattisgarh,21.2787,81.8661,2009,2.9
West Bengal,22.9868,87.855,2024,7.5
Himachal Pradesh,31.1048,77.1734,2020,8.3
Chhattisgarh,21.2787,81.8661,2017,8.0
Karnataka,15.3173,75.7139,2008,4.6
Kerala,10.8505,76.2711,2006,4.9
Jharkhand,23.6102,85.2799,2016,8.5
Uttarakhand,30.0668,79.0193,2018,2.8
Rajasthan,27.0238,74.2179,2007,6.9
Madhya Pradesh,23.2599,77.4126,2013,2.8
Gujarat,22.2587,71.1924,2005,4.2
Rajasthan,27.0238,74.2179,2017,4.8
Tamil Nadu,13.0827,80.2707,2005,9.2
Tamil Nadu,13.0827,80.2707,2013,3.5
Jharkhand,23.6102,85.2799,2019,4.0
West Bengal,22.9868,87.855,2011,6.9
Odisha,20.9517,85.0985,2019,4.6
Punjab,31.1471,75.3412,2018,2.7
Assam,26.2006,92.9376,2006,5.7
Kerala,10.8505,76.2711,2007,6.2
Gujarat,22.2587,71.1924,2021,3.3
Maharashtra,19.7515,75.7139,2013,6.7
Punjab,31.1471,75.3412,2017,3.2
Kerala,10.8505,76.2711,2005,1.1
Chhattisgarh,21.2787,81.8661,2024,1.5
Punjab,31.1471,75.3412,2010,8.0
Rajasthan,27.0238,74.2179,2021,8.8
Madhya Pradesh,23.2599,77.4126,2019,5.2
Punjab,31.1471,75.3412,2022,8.1
West Bengal,22.9868,87.855,2016,8.7
Karnataka,15.3173,75.7139,2009,2.3
West Bengal,22.9868,87.855,2019,7.1
Rajasthan,27.0238,74.2179,2014,7.9
Rajasthan,27.0238,74.2179,2019,2.4
Punjab,31.1471,75.3412,2023,6.7
Tamil Nadu,13.0827,80.2707,2009,2.4
Andhra Pradesh,15.9129,79.74,2008,1.9
Uttar Pradesh,26.8467,80.9462,2016,7.0
Uttar Pradesh,26.8467,80.9462,2013,6.8
Uttarakhand,30.0668,79.0193,2022,8.7
Odisha,20.9517,85.0985,2015,8.9
Gujarat,22.2587,71.1924,2007,5.1
Madhya Pradesh,23.2599,77.4126,2007,1.3
Madhya Pradesh,23.2599,77.4126,2008,8.9
Kerala,10.8505,76.2711,2006,2.3
Assam,26.2006,92.9376,2005,5.1
Uttarakhand,30.0668,79.0193,2021,9.9
Maharashtra,19.7515,75.7139,2010,9.6
Andhra Pradesh,15.9129,79.74,2017,8.9
West Bengal,22.9868,87.855,2012,6.6
West Bengal,22.9868,87.855,2016,4.1
Assam,26.2006,92.9376,2008,6.8
Rajasthan,27.0238,74.2179,2011,8.1
Himachal Pradesh,31.1048,77.1734,2022,3.6
Assam,26.2006,92.9376,2023,5.7
Madhya Pradesh,23.2599,77.4126,2012,1.2
Tamil Nadu,13.0827,80.2707,2013,8.2
Himachal Pradesh,31.1048,77.1734,2023,8.3
Uttarakhand,30.0668,79.0193,2018,6.3
Bihar,25.0961,85.3131,2018,3.6
Jharkhand,23.6102,85.2799,2011,1.9
Bihar,25.0961,85.3131,2021,4.4
Tamil Nadu,13.0827,80.2707,2008,9.9
Madhya Pradesh,23.2599,77.4126,2015,9.1
Madhya Pradesh,23.2599,77.4126,2006,8.3
West Bengal,22.9868,87.855,2013,8.3
Odisha,20.9517,85.0985,2016,7.7
West Bengal,22.9868,87.855,2007,1.7
Bihar,25.0961,85.3131,2008,9.9
Andhra Pradesh,15.9129,79.74,2021,5.0
Assam,26.2006,92.9376,2011,2.8
Assam,26.2006,92.9376,2020,9.4
Maharashtra,19.7515,75.7139,2023,4.2
West Bengal,22.9868,87.855,2005,1.1
Chhattisgarh,21.2787,81.8661,2019,5.5
Bihar,25.0961,85.3131,2011,8.2
Kerala,10.8505,76.2711,2018,6.9
Himachal Pradesh,31.1048,77.1734,2023,9.3
Himachal Pradesh,31.1048,77.1734,2022,3.2
Assam,26.2006,92.9376,2013,1.7
Andhra Pradesh,15.9129,79.74,2023,2.0
Kerala,10.8505,76.2711,2016,5.7
Andhra Pradesh,15.9129,79.74,2007,8.6
Madhya Pradesh,23.2599,77.4126,2015,7.3
Tamil Nadu,13.0827,80.2707,2023,3.7
Uttarakhand,30.0668,79.0193,2010,1.6
Uttar Pradesh,26.8467,80.9462,2005,6.9
Assam,26.2006,92.9376,2013,9.9
Uttarakhand,30.0668,79.0193,2022,1.4
Bihar,25.0961,85.3131,2024,10.0
Uttar Pradesh,26.8467,80.9462,2019,6.2
Uttarakhand,30.0668,79.0193,2022,1.3
Kerala,10.8505,76.2711,2023,4.0
Assam,26.2006,92.9376,2015,5.4
Rajasthan,27.0238,74.2179,2016,6.3
Tamil Nadu,13.0827,80.2707,2009,7.2
Uttarakhand,30.0668,79.0193,2018,5.9
Maharashtra,19.7515,75.7139,2011,6.9
Andhra Pradesh,15.9129,79.74,2005,1.5
Chhattisgarh,21.2787,81.8661,2019,8.9
Himachal Pradesh,31.1048,77.1734,2016,5.2
Maharashtra,19.7515,75.7139,2013,9.8
Bihar,25.0961,85.3131,2019,5.8
Madhya Pradesh,23.2599,77.4126,2009,6.6
Uttarakhand,30.0668,79.0193,2020,7.5
Rajasthan,27.0238,74.2179,2013,8.4
Jharkhand,23.6102,85.2799,2007,7.3
Uttarakhand,30.0668,79.0193,2019,1.1
Gujarat,22.2587,71.1924,2011,2.0
Bihar,25.0961,85.3131,2018,5.8
Chhattisgarh,21.2787,81.8661,2004,4.8
Madhya Pradesh,23.2599,77.4126,2019,4.2
Assam,26.2006,92.9376,2007,2.4
Andhra Pradesh,15.9129,79.74,2007,1.6
Uttar Pradesh,26.8467,80.9462,2011,5.7
Kerala,10.8505,76.2711,2009,7.2
Andhra Pradesh,15.9129,79.74,2010,2.4
Gujarat,22.2587,71.1924,2009,4.5
Andhra Pradesh,15.9129,79.74,2014,2.9
Uttarakhand,30.0668,79.0193,2015,5.4
Karnataka,15.3173,75.7139,2013,4.6
Rajasthan,27.0238,74.2179,2017,6.5
Uttarakhand,30.0668,79.0193,2012,9.0
Chhattisgarh,21.2787,81.8661,2010,5.5
Rajasthan,27.0238,74.2179,2013,7.3
Karnataka,15.3173,75.7139,2006,9.7
Tamil Nadu,13.0827,80.2707,2013,3.7
Rajasthan,27.0238,74.2179,2008,8.9
West Bengal,22.9868,87.855,2012,1.3
Kerala,10.8505,76.2711,2006,7.3
Andhra Pradesh,15.9129,79.74,2006,8.8
Tamil Nadu,13.0827,80.2707,2018,2.7
Chhattisgarh,21.2787,81.8661,2005,1.8
Jharkhand,23.6102,85.2799,2019,3.9
Odisha,20.9517,85.0985,2013,8.4
Gujarat,22.2587,71.1924,2005,6.8
Kerala,10.8505,76.2711,2006,9.9
Maharashtra,19.7515,75.7139,2023,6.6
Uttarakhand,30.0668,79.0193,2009,5.7
Odisha,20.9517,85.0985,2014,1.0
Maharashtra,19.7515,75.7139,2004,9.9
Madhya Pradesh,23.2599,77.4126,2014,6.7
Rajasthan,27.0238,74.2179,2020,9.3
Uttarakhand,30.0668,79.0193,2011,5.3
Gujarat,22.2587,71.1924,2024,8.5
Bihar,25.0961,85.3131,2017,2.3
Gujarat,22.2587,71.1924,2020,4.9
Rajasthan,27.0238,74.2179,2023,6.9
Kerala,10.8505,76.2711,2004,3.6
Gujarat,22.2587,71.1924,2011,1.4
Odisha,20.9517,85.0985,2020,2.7
Tamil Nadu,13.0827,80.2707,2015,6.7
Kerala,10.8505,76.2711,2010,3.0
Karnataka,15.3173,75.7139,2020,6.1
Himachal Pradesh,31.1048,77.1734,2008,3.3
Chhattisgarh,21.2787,81.8661,2014,8.7
Odisha,20.9517,85.0985,2017,7.8
Uttar Pradesh,26.8467,80.9462,2024,5.7
Odisha,20.9517,85.0985,2022,5.8
Himachal Pradesh,31.1048,77.1734,2017,2.2
Kerala,10.8505,76.2711,2008,4.6
Chhattisgarh,21.2787,81.8661,2021,5.0
Punjab,31.1471,75.3412,2020,3.4
Andhra Pradesh,15.9129,79.74,2022,6.5
Rajasthan,27.0238,74.2179,2023,7.0
Tamil Nadu,13.0827,80.2707,2018,3.8
Uttar Pradesh,26.8467,80.9462,2011,4.3
Uttarakhand,30.0668,79.0193,2017,8.5
Assam,26.2006,92.9376,2015,3.9
Odisha,20.9517,85.0985,2009,3.1
Andhra Pradesh,15.9129,79.74,2013,3.9
Uttar Pradesh,26.8467,80.9462,2018,3.8
Bihar,25.0961,85.3131,2008,5.7
Odisha,20.9517,85.0985,2006,3.5
Uttarakhand,30.0668,79.0193,2016,8.5
Maharashtra,19.7515,75.7139,2010,8.3
Uttar Pradesh,26.8467,80.9462,2017,7.5
Maharashtra,19.7515,75.7139,2015,5.2
Kerala,10.8505,76.2711,2022,8.6
Jharkhand,23.6102,85.2799,2023,6.1
Uttarakhand,30.0668,79.0193,2021,4.6
Uttar Pradesh,26.8467,80.9462,2005,4.0
Uttar Pradesh,26.8467,80.9462,2013,4.5
Andhra Pradesh,15.9129,79.74,2016,1.7
Gujarat,22.2587,71.1924,2020,1.0
Andhra Pradesh,15.9129,79.74,2024,8.0
Rajasthan,27.0238,74.2179,2013,2.0
Rajasthan,27.0238,74.2179,2016,6.6
Himachal Pradesh,31.1048,77.1734,2023,8.2
Jharkhand,23.6102,85.2799,2012,7.6
Gujarat,22.2587,71.1924,2010,9.3
Punjab,31.1471,75.3412,2020,1.9
Gujarat,22.2587,71.1924,2015,7.1
Rajasthan,27.0238,74.2179,2005,9.6
Rajasthan,27.0238,74.2179,2014,5.0
Gujarat,22.2587,71.1924,2012,1.2
Kerala,10.8505,76.2711,2011,4.6
Himachal Pradesh,31.1048,77.1734,2013,6.8
West Bengal,22.9868,87.855,2022,3.8
Bihar,25.0961,85.3131,2021,4.7
Himachal Pradesh,31.1048,77.1734,2020,1.5
West Bengal,22.9868,87.855,2004,1.2
Karnataka,15.3173,75.7139,2009,5.8
Tamil Nadu,13.0827,80.2707,2010,7.2
Jharkhand,23.6102,85.2799,2018,6.0
Himachal Pradesh,31.1048,77.1734,2007,8.9
Tamil Nadu,13.0827,80.2707,2005,2.2
Jharkhand,23.6102,85.2799,2004,5.1
West Bengal,22.9868,87.855,2024,3.9
Uttarakhand,30.0668,79.0193,2006,2.2
Maharashtra,19.7515,75.7139,2019,10.0
Kerala,10.8505,76.2711,2024,8.9
Uttar Pradesh,26.8467,80.9462,2007,2.4
Rajasthan,27.0238,74.2179,2005,1.3
Madhya Pradesh,23.2599,77.4126,2006,1.6
Chhattisgarh,21.2787,81.8661,2006,9.4
Kerala,10.8505,76.2711,2008,6.9
Tamil Nadu,13.0827,80.2707,2016,6.9
Karnataka,15.3173,75.7139,2004,1.9
Uttarakhand,30.0668,79.0193,2021,5.2
West Bengal,22.9868,87.855,2010,3.0
Tamil Nadu,13.0827,80.2707,2015,5.7
Bihar,25.0961,85.3131,2008,6.2
Chhattisgarh,21.2787,81.8661,2021,6.7
Punjab,31.1471,75.3412,2022,7.0
Tamil Nadu,13.0827,80.2707,2017,3.2
Odisha,20.9517,85.0985,2011,8.4
Himachal Pradesh,31.1048,77.1734,2015,1.3
Gujarat,22.2587,71.1924,2012,5.6
Rajasthan,27.0238,74.2179,2019,7.3
Maharashtra,19.7515,75.7139,2010,1.9
Odisha,20.9517,85.0985,2006,4.8
Rajasthan,27.0238,74.2179,2008,3.0
Andhra Pradesh,15.9129,79.74,2008,5.0
Bihar,25.0961,85.3131,2009,4.0
Uttarakhand,30.0668,79.0193,2016,2.3
Kerala,10.8505,76.2711,2019,9.0
West Bengal,22.9868,87.855,2022,7.9
Andhra Pradesh,15.9129,79.74,2006,7.6
Karnataka,15.3173,75.7139,2018,3.0
Andhra Pradesh,15.9129,79.74,2013,3.5
Andhra Pradesh,15.9129,79.74,2015,6.7
Odisha,20.9517,85.0985,2020,4.7
Assam,26.2006,92.9376,2004,3.4
Bihar,25.0961,85.3131,2009,5.2
Tamil Nadu,13.0827,80.2707,2024,2.7
Himachal Pradesh,31.1048,77.1734,2019,8.2
Himachal Pradesh,31.1048,77.1734,2012,7.1
Assam,26.2006,92.9376,2011,7.4
Chhattisgarh,21.2787,81.8661,2019,3.7
Tamil Nadu,13.0827,80.2707,2010,9.1
Jharkhand,23.6102,85.2799,2012,3.7
Uttar Pradesh,26.8467,80.9462,2006,9.9
Tamil Nadu,13.0827,80.2707,2011,4.6
Punjab,31.1471,75.3412,2013,9.5
